,age,duree_paiement,montant,duree_rente,type_prime,produit
517,45,17,25227.268935130807,3,ANNUELLE,100k
518,46,17,25891.68503007369,3,ANNUELLE,100k
519,47,17,26617.116666517206,3,ANNUELLE,100k
520,48,17,27415.86853547924,3,ANNUELLE,100k
521,49,17,28300.750171917593,3,ANNUELLE,100k
522,50,17,29279.37317993387,3,ANNUELLE,100k
523,51,17,30361.93961516022,3,ANNUELLE,100k
524,52,17,31561.014323769094,3,ANNUELLE,100k
525,53,17,32888.498047455054,3,ANNUELLE,100k
526,54,17,34361.469910754706,3,ANNUELLE,100k
527,55,17,35998.94996184438,3,ANNUELLE,100k
528,56,17,37787.76110372609,3,ANNUELLE,100k
529,57,17,39731.0560136532,3,ANNUELLE,100k
530,58,17,41811.31849469055,3,ANNUELLE,100k
531,59,17,44047.77320437285,3,ANNUELLE,100k
532,60,17,46424.99683525101,3,ANNUELLE,100k
533,20,18,16322.260109068393,3,ANNUELLE,100k
534,21,18,16399.22697393563,3,ANNUELLE,100k
535,22,18,16487.693985807593,3,ANNUELLE,100k
536,23,18,16588.97658299512,3,ANNUELLE,100k
537,24,18,16705.376228083947,3,ANNUELLE,100k
538,25,18,16837.3434751497,3,ANNUELLE,100k
539,26,18,16987.282352947543,3,ANNUELLE,100k
540,27,18,17158.439773166006,3,ANNUELLE,100k
541,28,18,17352.926869638748,3,ANNUELLE,100k
542,29,18,17574.585303388638,3,ANNUELLE,100k
543,30,18,17827.428473212665,3,ANNUELLE,100k
544,31,18,18110.015372114824,3,ANNUELLE,100k
545,32,18,18420.89782470121,3,ANNUELLE,100k
546,33,18,18756.747257847084,3,ANNUELLE,100k
547,34,18,19120.75023314808,3,ANNUELLE,100k
548,35,18,19511.725408497412,3,ANNUELLE,100k
549,36,18,19931.470791625634,3,ANNUELLE,100k
550,37,18,20378.98320679528,3,ANNUELLE,100k
551,38,18,20852.305169890504,3,ANNUELLE,100k
552,39,18,21349.918514300392,3,ANNUELLE,100k
553,40,18,21867.52242043453,3,ANNUELLE,100k
554,41,18,22409.156654557846,3,ANNUELLE,100k
555,42,18,22975.999675892657,3,ANNUELLE,100k
556,43,18,23572.104219904482,3,ANNUELLE,100k
557,44,18,24201.31868196811,3,ANNUELLE,100k
558,45,18,24872.585296131452,3,ANNUELLE,100k
559,46,18,25598.21732012851,3,ANNUELLE,100k
560,47,18,26390.902050425244,3,ANNUELLE,100k
561,48,18,27262.523765143815,3,ANNUELLE,100k
562,49,18,28225.270148686468,3,ANNUELLE,100k
563,50,18,29287.118218677228,3,ANNUELLE,100k
564,51,18,30458.687626909737,3,ANNUELLE,100k
565,52,18,31753.045919523804,3,ANNUELLE,100k
566,53,18,33182.52369372226,3,ANNUELLE,100k
567,54,18,34764.57157788664,3,ANNUELLE,100k
568,55,18,36518.70770345285,3,ANNUELLE,100k
569,56,18,38432.422923926126,3,ANNUELLE,100k
570,57,18,40509.84944157809,3,ANNUELLE,100k
571,58,18,42734.48592551538,3,ANNUELLE,100k
572,59,18,45126.843128714034,3,ANNUELLE,100k
573,60,18,47673.19761719665,3,ANNUELLE,100k
574,20,19,15487.079413719268,3,ANNUELLE,100k
575,21,19,15572.738943007833,3,ANNUELLE,100k
576,22,19,15671.211802158372,3,ANNUELLE,100k
577,23,19,15783.827637521124,3,ANNUELLE,100k
578,24,19,15912.931278492928,3,ANNUELLE,100k
579,25,19,16058.985808718888,3,ANNUELLE,100k
580,26,19,16224.341596098722,3,ANNUELLE,100k
581,27,19,16412.07368542262,3,ANNUELLE,100k
582,28,19,16624.102941249443,3,ANNUELLE,100k
583,29,19,16864.113487903236,3,ANNUELLE,100k
584,30,19,17135.9927135685,3,ANNUELLE,100k
585,31,19,17438.284955280425,3,ANNUELLE,100k
586,32,19,17769.620493138536,3,ANNUELLE,100k
587,33,19,18126.721541513907,3,ANNUELLE,100k
588,34,19,18512.820387382173,3,ANNUELLE,100k
589,35,19,18926.79406671047,3,ANNUELLE,100k
590,36,19,19370.43112508736,3,ANNUELLE,100k
591,37,19,19843.19330004056,3,ANNUELLE,100k
592,38,19,20343.969965083357,3,ANNUELLE,100k
593,39,19,20872.027240092775,3,ANNUELLE,100k
594,40,19,21423.72992379935,3,ANNUELLE,100k
595,41,19,22003.540920845087,3,ANNUELLE,100k
596,42,19,22613.258870673286,3,ANNUELLE,100k
597,43,19,23256.907181069088,3,ANNUELLE,100k
598,44,19,23938.764591866202,3,ANNUELLE,100k
599,45,19,24668.374525819752,3,ANNUELLE,100k
600,46,19,25458.06593884676,3,ANNUELLE,100k
601,47,19,26320.161212360457,3,ANNUELLE,100k
602,48,19,27266.000331408686,3,ANNUELLE,100k
603,49,19,28308.121536654682,3,ANNUELLE,100k
604,50,19,29454.8988468369,3,ANNUELLE,100k
605,51,19,30717.42837492484,3,ANNUELLE,100k
606,52,19,32109.188743953273,3,ANNUELLE,100k
607,53,19,33642.86148962131,3,ANNUELLE,100k
608,54,19,35336.37076653431,3,ANNUELLE,100k
609,55,19,37209.92829577569,3,ANNUELLE,100k
610,56,19,39251.85798137899,3,ANNUELLE,100k
611,57,19,41467.28445079931,3,ANNUELLE,100k
612,58,19,43840.71636211219,3,ANNUELLE,100k
613,59,19,46394.389193117415,3,ANNUELLE,100k
614,60,19,49116.75333789678,3,ANNUELLE,100k
615,20,20,14757.19200375094,3,ANNUELLE,100k
616,21,20,14852.369671440976,3,ANNUELLE,100k
617,22,20,14961.62409636009,3,ANNUELLE,100k
618,23,20,15086.33355753074,3,ANNUELLE,100k
619,24,20,15228.850110653904,3,ANNUELLE,100k
620,25,20,15389.59824297328,3,ANNUELLE,100k
621,26,20,15570.779475777039,3,ANNUELLE,100k
622,27,20,15775.295254062024,3,ANNUELLE,100k
623,28,20,16004.93488180597,3,ANNUELLE,100k
624,29,20,16263.276172148537,3,ANNUELLE,100k
625,30,20,16554.177000255295,3,ANNUELLE,100k
626,31,20,16876.25061398306,3,ANNUELLE,100k
627,32,20,17228.162015788483,3,ANNUELLE,100k
628,33,20,17606.696648179437,3,ANNUELLE,100k
629,34,20,18015.129170230393,3,ANNUELLE,100k
630,35,20,18452.337386050283,3,ANNUELLE,100k
631,36,20,18920.534843925183,3,ANNUELLE,100k
632,37,20,19419.957528457497,3,ANNUELLE,100k
633,38,20,19950.216471991116,3,ANNUELLE,100k
634,39,20,20511.175690151766,3,ANNUELLE,100k
635,40,20,21099.61067592464,3,ANNUELLE,100k
636,41,20,21720.554237687073,3,ANNUELLE,100k
637,42,20,22375.788650868308,3,ANNUELLE,100k
638,43,20,23069.74506809671,3,ANNUELLE,100k
639,44,20,23807.27364718543,3,ANNUELLE,100k
640,45,20,24597.95601140068,3,ANNUELLE,100k
641,46,20,25453.803771052437,3,ANNUELLE,100k
642,47,20,26386.659544994465,3,ANNUELLE,100k
643,48,20,27408.202780866675,3,ANNUELLE,100k
644,49,20,28531.35241309165,3,ANNUELLE,100k
645,50,20,29764.929146264923,3,ANNUELLE,100k
646,51,20,31120.416386094057,3,ANNUELLE,100k
647,52,20,32611.628769272946,3,ANNUELLE,100k
648,53,20,34251.68382573001,3,ANNUELLE,100k
649,54,20,36059.15112927479,3,ANNUELLE,100k
650,55,20,38055.11188882504,3,ANNUELLE,100k
651,56,20,40228.72374732454,3,ANNUELLE,100k
652,57,20,42586.12028291886,3,ANNUELLE,100k
653,58,20,45113.19136695861,3,ANNUELLE,100k
654,59,20,47834.35682308875,3,ANNUELLE,100k
655,60,20,50740.21535691912,3,ANNUELLE,100k
656,20,5,298472.38979879563,3,UNIQUE,100k
657,21,5,298520.04264005926,3,UNIQUE,100k
658,22,5,298569.9526901279,3,UNIQUE,100k
659,23,5,298628.50514665514,3,UNIQUE,100k
660,24,5,298694.4114254473,3,UNIQUE,100k
661,25,5,298769.2986882252,3,UNIQUE,100k
662,26,5,298845.21851741814,3,UNIQUE,100k
663,27,5,298921.73428205214,3,UNIQUE,100k
664,28,5,299004.4501786544,3,UNIQUE,100k
665,29,5,299098.1336843893,3,UNIQUE,100k
666,30,5,299216.81981722923,3,UNIQUE,100k
667,31,5,299377.11864285334,3,UNIQUE,100k
668,32,5,299575.02538239607,3,UNIQUE,100k
669,33,5,299805.5737901226,3,UNIQUE,100k
670,34,5,300056.1369345734,3,UNIQUE,100k
671,35,5,300341.49715548044,3,UNIQUE,100k
672,36,5,300662.820395142,3,UNIQUE,100k
673,37,5,301034.72209906793,3,UNIQUE,100k
674,38,5,301461.3190154348,3,UNIQUE,100k
675,39,5,301941.05040930514,3,UNIQUE,100k
676,40,5,302469.4047287976,3,UNIQUE,100k
677,41,5,303024.3218416128,3,UNIQUE,100k
678,42,5,303608.32328652043,3,UNIQUE,100k
679,43,5,304206.5585682383,3,UNIQUE,100k
680,44,5,304808.0928525731,3,UNIQUE,100k
681,45,5,305397.39361542667,3,UNIQUE,100k
682,46,5,305975.1392685168,3,UNIQUE,100k
683,47,5,306553.4785647869,3,UNIQUE,100k
684,48,5,307146.1955138154,3,UNIQUE,100k
685,49,5,307765.51688473887,3,UNIQUE,100k
686,50,5,308426.2088485769,3,UNIQUE,100k
687,51,5,309122.7885621574,3,UNIQUE,100k
688,52,5,309863.7538207683,3,UNIQUE,100k
689,53,5,310676.7738766719,3,UNIQUE,100k
690,54,5,311597.6573053029,3,UNIQUE,100k
691,55,5,312687.62380924064,3,UNIQUE,100k
692,56,5,314020.8232920189,3,UNIQUE,100k
693,57,5,315558.0742321379,3,UNIQUE,100k
694,58,5,317304.11272450106,3,UNIQUE,100k
695,59,5,319187.70903492824,3,UNIQUE,100k
696,60,5,321262.7828260456,3,UNIQUE,100k
697,20,6,289561.6401208686,3,UNIQUE,100k
698,21,6,289631.5242874725,3,UNIQUE,100k
699,22,6,289705.57918147376,3,UNIQUE,100k
700,23,6,289791.0837908795,3,UNIQUE,100k
701,24,6,289886.0693110009,3,UNIQUE,100k
702,25,6,289991.45233240235,3,UNIQUE,100k
703,26,6,290099.00373064814,3,UNIQUE,100k
704,27,6,290211.2745688168,3,UNIQUE,100k
705,28,6,290337.88522562233,3,UNIQUE,100k
706,29,6,290485.2024374249,3,UNIQUE,100k
707,30,6,290669.21771713067,3,UNIQUE,100k
708,31,6,290909.1541748627,3,UNIQUE,100k
709,32,6,291199.64606451546,3,UNIQUE,100k
710,33,6,291535.9218385753,3,UNIQUE,100k
711,34,6,291904.86237908993,3,UNIQUE,100k
712,35,6,292326.52810171084,3,UNIQUE,100k
713,36,6,292802.7895593745,3,UNIQUE,100k
714,37,6,293349.3909577472,3,UNIQUE,100k
715,38,6,293970.1664711921,3,UNIQUE,100k
716,39,6,294661.8017815644,3,UNIQUE,100k
717,40,6,295416.67413862434,3,UNIQUE,100k
718,41,6,296205.31519277254,3,UNIQUE,100k
719,42,6,297027.7773209423,3,UNIQUE,100k
720,43,6,297865.1321810967,3,UNIQUE,100k
721,44,6,298704.3900076485,3,UNIQUE,100k
722,45,6,299529.4864906442,3,UNIQUE,100k
723,46,6,300344.7899302287,3,UNIQUE,100k
724,47,6,301166.6117283685,3,UNIQUE,100k
725,48,6,302012.8452139444,3,UNIQUE,100k
726,49,6,302898.59632196254,3,UNIQUE,100k
727,50,6,303840.37941423367,3,UNIQUE,100k
728,51,6,304840.9043489531,3,UNIQUE,100k
729,52,6,305923.4471617426,3,UNIQUE,100k
730,53,6,307131.5503359918,3,UNIQUE,100k
731,54,6,308511.19939418766,3,UNIQUE,100k
732,55,6,310134.5628608886,3,UNIQUE,100k
733,56,6,312087.78716443205,3,UNIQUE,100k
734,57,6,314312.8868105459,3,UNIQUE,100k
735,58,6,316816.30673857953,3,UNIQUE,100k
736,59,6,319517.45648623863,3,UNIQUE,100k
737,60,6,322473.72401187464,3,UNIQUE,100k
738,20,7,281157.5990503808,3,UNIQUE,100k
739,21,7,281254.29095878487,3,UNIQUE,100k
740,22,7,281357.1865929222,3,UNIQUE,100k
741,23,7,281474.28739837196,3,UNIQUE,100k
742,24,7,281602.3666302974,3,UNIQUE,100k
743,25,7,281743.4577988038,3,UNIQUE,100k
744,26,7,281890.9499511265,3,UNIQUE,100k
745,27,7,282050.80528448074,3,UNIQUE,100k
746,28,7,282234.99708716077,3,UNIQUE,100k
747,29,7,282450.6194562665,3,UNIQUE,100k
748,30,7,282716.17914466537,3,UNIQUE,100k
749,31,7,283053.3113019166,3,UNIQUE,100k
750,32,7,283456.7382901897,3,UNIQUE,100k
751,33,7,283922.39881071536,3,UNIQUE,100k
752,34,7,284437.84200447844,3,UNIQUE,100k
753,35,7,285026.84905946546,3,UNIQUE,100k
754,36,7,285690.4018570662,3,UNIQUE,100k
755,37,7,286445.85462108976,3,UNIQUE,100k
756,38,7,287296.193081235,3,UNIQUE,100k
757,39,7,288235.25308811583,3,UNIQUE,100k
758,40,7,289250.43860356923,3,UNIQUE,100k
759,41,7,290304.7849994278,3,UNIQUE,100k
760,42,7,291396.7057455653,3,UNIQUE,100k
761,43,7,292503.94522010867,3,UNIQUE,100k
762,44,7,293613.30589810497,3,UNIQUE,100k
763,45,7,294709.6030544306,3,UNIQUE,100k
764,46,7,295800.04158686526,3,UNIQUE,100k
765,47,7,296905.3657914883,3,UNIQUE,100k
766,48,7,298047.2032375698,3,UNIQUE,100k
767,49,7,299242.4768107407,3,UNIQUE,100k
768,50,7,300518.9826222158,3,UNIQUE,100k
769,51,7,301892.7015585888,3,UNIQUE,100k
770,52,7,303401.55586583336,3,UNIQUE,100k
771,53,7,305100.2128256075,3,UNIQUE,100k
772,54,7,307043.07370172284,3,UNIQUE,100k
773,55,7,309313.88994445855,3,UNIQUE,100k
774,56,7,311999.87858955783,3,UNIQUE,100k
775,57,7,315034.7124466408,3,UNIQUE,100k
776,58,7,318427.0758263586,3,UNIQUE,100k
777,59,7,322079.0837254729,3,UNIQUE,100k
778,60,7,326042.3698689155,3,UNIQUE,100k
779,20,8,273241.00197199616,3,UNIQUE,100k
780,21,8,273368.90583871683,3,UNIQUE,100k
781,22,8,273505.0201822541,3,UNIQUE,100k
782,23,8,273657.4624686448,3,UNIQUE,100k
783,24,8,273823.531067313,3,UNIQUE,100k
784,25,8,274008.15784005873,3,UNIQUE,100k
785,26,8,274206.8030614237,3,UNIQUE,100k
786,27,8,274427.252176989,3,UNIQUE,100k
787,28,8,274682.96097582456,3,UNIQUE,100k
788,29,8,274982.33146621677,3,UNIQUE,100k
789,30,8,275346.1919791845,3,UNIQUE,100k
790,31,8,275799.84978766734,3,UNIQUE,100k
791,32,8,276338.6134495873,3,UNIQUE,100k
792,33,8,276960.2029824326,3,UNIQUE,100k
793,34,8,277651.4957517394,3,UNIQUE,100k
794,35,8,278438.3415028022,3,UNIQUE,100k
795,36,8,279321.3690297003,3,UNIQUE,100k
796,37,8,280318.9223256506,3,UNIQUE,100k
797,38,8,281432.04573862493,3,UNIQUE,100k
798,39,8,282649.92190069996,3,UNIQUE,100k
799,40,8,283954.80734335963,3,UNIQUE,100k
800,41,8,285303.2405451305,3,UNIQUE,100k
801,42,8,286692.6251621841,3,UNIQUE,100k
802,43,8,288099.2062806682,3,UNIQUE,100k
803,44,8,289510.9187046745,3,UNIQUE,100k
804,45,8,290912.7426736539,3,UNIQUE,100k
805,46,8,292315.0261267054,3,UNIQUE,100k
806,47,8,293742.5645381942,3,UNIQUE,100k
807,48,8,295219.65736536274,3,UNIQUE,100k
808,49,8,296774.18223035434,3,UNIQUE,100k
809,50,8,298449.92257367005,3,UNIQUE,100k
810,51,8,300276.01726686285,3,UNIQUE,100k
811,52,8,302300.48324905284,3,UNIQUE,100k
812,53,8,304587.33692529256,3,UNIQUE,100k
813,54,8,307200.0737520821,3,UNIQUE,100k
814,55,8,310223.54530135763,3,UNIQUE,100k
815,56,8,313755.0495758145,3,UNIQUE,100k
816,57,8,317720.8354639439,3,UNIQUE,100k
817,58,8,322123.55738342897,3,UNIQUE,100k
818,59,8,326840.2773409776,3,UNIQUE,100k
819,60,8,331917.15590256744,3,UNIQUE,100k
820,20,9,265793.29427898175,3,UNIQUE,100k
821,21,9,265956.5119589313,3,UNIQUE,100k
822,22,9,266129.3595693966,3,UNIQUE,100k
823,23,9,266321.7429218917,3,UNIQUE,100k
824,24,9,266533.2232642064,3,UNIQUE,100k
825,25,9,266772.01927282155,3,UNIQUE,100k
826,26,9,267034.17417952535,3,UNIQUE,100k
827,27,9,267328.4730855072,3,UNIQUE,100k
828,28,9,267670.3855527437,3,UNIQUE,100k
829,29,9,268069.4751139994,3,UNIQUE,100k
830,30,9,268550.1068567828,3,UNIQUE,100k
831,31,9,269141.6074111219,3,UNIQUE,100k
832,32,9,269840.90484122164,3,UNIQUE,100k
833,33,9,270646.162099053,3,UNIQUE,100k
834,34,9,271542.1489519921,3,UNIQUE,100k
835,35,9,272557.1870427271,3,UNIQUE,100k
836,36,9,273691.0240768964,3,UNIQUE,100k
837,37,9,274961.8683786958,3,UNIQUE,100k
838,38,9,276367.05084326654,3,UNIQUE,100k
839,39,9,277890.9245847427,3,UNIQUE,100k
840,40,9,279511.47463747254,3,UNIQUE,100k
841,41,9,281179.541782269,3,UNIQUE,100k
842,42,9,282893.18773353513,3,UNIQUE,100k
843,43,9,284628.49538010254,3,UNIQUE,100k
844,44,9,286373.8278045341,3,UNIQUE,100k
845,45,9,288114.7273958294,3,UNIQUE,100k
846,46,9,289864.36368223344,3,UNIQUE,100k
847,47,9,291650.54290310474,3,UNIQUE,100k
848,48,9,293508.9648494182,3,UNIQUE,100k
849,49,9,295482.9588271176,3,UNIQUE,100k
850,50,9,297632.0223552623,3,UNIQUE,100k
851,51,9,299994.1025068909,3,UNIQUE,100k
852,52,9,302625.61320778634,3,UNIQUE,100k
853,53,9,305600.4850570336,3,UNIQUE,100k
854,54,9,308981.3436017449,3,UNIQUE,100k
855,55,9,312862.74593503284,3,UNIQUE,100k
856,56,9,317351.96475915937,3,UNIQUE,100k
857,57,9,322360.32834906323,3,UNIQUE,100k
858,58,9,327876.4018402009,3,UNIQUE,100k
859,59,9,333753.49998679117,3,UNIQUE,100k
860,60,9,340044.82399089984,3,UNIQUE,100k
861,20,10,258796.47411918722,3,UNIQUE,100k
862,21,10,258998.27880098438,3,UNIQUE,100k
863,22,10,259212.20163702796,3,UNIQUE,100k
864,23,10,259451.56691542492,3,UNIQUE,100k
865,24,10,259718.59217978636,3,UNIQUE,100k
866,25,10,260023.30058940832,3,UNIQUE,100k
867,26,10,260361.56589405035,3,UNIQUE,100k
868,27,10,260743.70057514583,3,UNIQUE,100k
869,28,10,261187.01908914317,3,UNIQUE,100k
870,29,10,261703.4573263189,3,UNIQUE,100k
871,30,10,262321.2519822024,3,UNIQUE,100k
872,31,10,263074.61628226406,3,UNIQUE,100k
873,32,10,263960.80778417253,3,UNIQUE,100k
874,33,10,264977.0032868616,3,UNIQUE,100k
875,34,10,266106.4062388428,3,UNIQUE,100k
876,35,10,267379.1917057202,3,UNIQUE,100k
877,36,10,268793.20983992994,3,UNIQUE,100k
878,37,10,270364.75643196667,3,UNIQUE,100k
879,38,10,272087.24622116727,3,UNIQUE,100k
880,39,10,273941.03831882396,3,UNIQUE,100k
881,40,10,275900.53193574364,3,UNIQUE,100k
882,41,10,277912.6624247355,3,UNIQUE,100k
883,42,10,279977.3465928046,3,UNIQUE,100k
884,43,10,282069.87403190916,3,UNIQUE,100k
885,44,10,284179.40203412203,3,UNIQUE,100k
886,45,10,286291.8255433063,3,UNIQUE,100k
887,46,10,288422.1806155306,3,UNIQUE,100k
888,47,10,290609.644667076,3,UNIQUE,100k
889,48,10,292905.584739537,3,UNIQUE,100k
890,49,10,295368.49852625706,3,UNIQUE,100k
891,50,10,298069.2661541815,3,UNIQUE,100k
892,51,10,301053.03312762716,3,UNIQUE,100k
893,52,10,304385.15739416506,3,UNIQUE,100k
894,53,10,308139.85876235436,3,UNIQUE,100k
895,54,10,312387.2116063553,3,UNIQUE,100k
896,55,10,317231.35079763737,3,UNIQUE,100k
897,56,10,322781.39606567164,3,UNIQUE,100k
898,57,10,328926.4700612677,3,UNIQUE,100k
899,58,10,335641.6836198601,3,UNIQUE,100k
900,59,10,342769.5456690792,3,UNIQUE,100k
901,60,10,350370.4726188901,3,UNIQUE,100k
902,20,11,252232.55880702336,3,UNIQUE,100k
903,21,11,252477.0258081716,3,UNIQUE,100k
904,22,11,252738.7238080568,3,UNIQUE,100k
905,23,11,253034.73047221935,3,UNIQUE,100k
906,24,11,253368.50800877225,3,UNIQUE,100k
907,25,11,253751.11306025588,3,UNIQUE,100k
908,26,11,254178.79939174803,3,UNIQUE,100k
909,27,11,254663.25883082647,3,UNIQUE,100k
910,28,11,255224.79152366097,3,UNIQUE,100k
911,29,11,255878.06628937667,3,UNIQUE,100k
912,30,11,256656.02766724522,3,UNIQUE,100k
913,31,11,257596.40633724636,3,UNIQUE,100k
914,32,11,258695.4120216516,3,UNIQUE,100k
915,33,11,259949.71379373007,3,UNIQUE,100k
916,34,11,261340.50063159288,3,UNIQUE,100k
917,35,11,262898.7152935124,3,UNIQUE,100k
918,36,11,264618.66487145855,3,UNIQUE,100k
919,37,11,266514.4706376407,3,UNIQUE,100k
920,38,11,268576.40435282077,3,UNIQUE,100k
921,39,11,270781.48347457184,3,UNIQUE,100k
922,40,11,273102.1653485895,3,UNIQUE,100k
923,41,11,275482.81184556853,3,UNIQUE,100k
924,42,11,277924.5004945725,3,UNIQUE,100k
925,43,11,280402.12460707955,3,UNIQUE,100k
926,44,11,282905.4186464713,3,UNIQUE,100k
927,45,11,285419.8090508102,3,UNIQUE,100k
928,46,11,287970.2710793848,3,UNIQUE,100k
929,47,11,290611.4223371296,3,UNIQUE,100k
930,48,11,293409.9738265567,3,UNIQUE,100k
931,49,11,296435.4164550066,3,UNIQUE,100k
932,50,11,299768.31755915395,3,UNIQUE,100k
933,51,11,303461.5643965027,3,UNIQUE,100k
934,52,11,307580.2426027458,3,UNIQUE,100k
935,53,11,312206.759135833,3,UNIQUE,100k
936,54,11,317418.58410032635,3,UNIQUE,100k
937,55,11,323321.6299868372,3,UNIQUE,100k
938,56,11,330018.97646139975,3,UNIQUE,100k
939,57,11,337378.57284546515,3,UNIQUE,100k
940,58,11,345373.8365809563,3,UNIQUE,100k
941,59,11,353837.5894656575,3,UNIQUE,100k
942,60,11,362837.51886411867,3,UNIQUE,100k
943,20,12,246085.15108755906,3,UNIQUE,100k
944,21,12,246378.63404651993,3,UNIQUE,100k
945,22,12,246697.33599517687,3,UNIQUE,100k
946,23,12,247060.68332047883,3,UNIQUE,100k
947,24,12,247472.65685548438,3,UNIQUE,100k
948,25,12,247945.83291140868,3,UNIQUE,100k
949,26,12,248476.7416734791,3,UNIQUE,100k
950,27,12,249079.56881728812,3,UNIQUE,100k
951,28,12,249777.921736117,3,UNIQUE,100k
952,29,12,250590.0449987251,3,UNIQUE,100k
953,30,12,251552.27080168447,3,UNIQUE,100k
954,31,12,252704.39780634403,3,UNIQUE,100k
955,32,12,254042.0497839173,3,UNIQUE,100k
956,33,12,255560.91386461636,3,UNIQUE,100k
957,34,12,257239.26198815287,3,UNIQUE,100k
958,35,12,259107.11629837618,3,UNIQUE,100k
959,36,12,261155.0538225503,3,UNIQUE,100k
960,37,12,263395.70169998595,3,UNIQUE,100k
961,38,12,265816.7862770094,3,UNIQUE,100k
962,39,12,268393.55842826975,3,UNIQUE,100k
963,40,12,271097.73597151396,3,UNIQUE,100k
964,41,12,273870.61262185336,3,UNIQUE,100k
965,42,12,276714.72463257285,3,UNIQUE,100k
966,43,12,279604.4038425731,3,UNIQUE,100k
967,44,12,282529.158020505,3,UNIQUE,100k
968,45,12,285481.7951182322,3,UNIQUE,100k
969,46,12,288501.17080749455,3,UNIQUE,100k
970,47,12,291657.002107341,3,UNIQUE,100k
971,48,12,295027.287951197,3,UNIQUE,100k
972,49,12,298690.87122655514,3,UNIQUE,100k
973,50,12,302738.3811302699,3,UNIQUE,100k
974,51,12,307221.6309064766,3,UNIQUE,100k
975,52,12,312213.01749321294,3,UNIQUE,100k
976,53,12,317803.007379808,3,UNIQUE,100k
977,54,12,324069.06871757796,3,UNIQUE,100k
978,55,12,331111.3340446068,3,UNIQUE,100k
979,56,12,339026.94768105994,3,UNIQUE,100k
980,57,12,347674.3390766721,3,UNIQUE,100k
981,58,12,357025.7030948283,3,UNIQUE,100k
982,59,12,366905.1530723218,3,UNIQUE,100k
983,60,12,377385.5355737248,3,UNIQUE,100k
984,20,13,240340.8010407346,3,UNIQUE,100k
985,21,13,240692.09652542684,3,UNIQUE,100k
986,22,13,241078.03706485097,3,UNIQUE,100k
987,23,13,241519.65590587776,3,UNIQUE,100k
988,24,13,242021.93849741173,3,UNIQUE,100k
989,25,13,242598.83846796548,3,UNIQUE,100k
990,26,13,243248.27516321823,3,UNIQUE,100k
991,27,13,243987.25196953162,3,UNIQUE,100k
992,28,13,244843.47087034213,3,UNIQUE,100k
993,29,13,245837.51444258256,3,UNIQUE,100k
994,30,13,247007.70510407854,3,UNIQUE,100k
995,31,13,248396.2370656381,3,UNIQUE,100k
996,32,13,249997.69148731942,3,UNIQUE,100k
997,33,13,251805.86270914017,3,UNIQUE,100k
998,34,13,253794.61854403495,3,UNIQUE,100k
999,35,13,255992.78152023215,3,UNIQUE,100k
1000,36,13,258387.91783083585,3,UNIQUE,100k
1001,37,13,260991.6734783385,3,UNIQUE,100k
1002,38,13,263790.7164231356,3,UNIQUE,100k
1003,39,13,266759.68014675344,3,UNIQUE,100k
1004,40,13,269868.98875941196,3,UNIQUE,100k
1005,41,13,273057.3231492934,3,UNIQUE,100k
1006,42,13,276328.43794383155,3,UNIQUE,100k
1007,43,13,279655.37304867315,3,UNIQUE,100k
1008,44,13,283034.9408668514,3,UNIQUE,100k
1009,45,13,286471.1999565741,3,UNIQUE,100k
1010,46,13,290016.58767631615,3,UNIQUE,100k
1011,47,13,293751.99796931376,3,UNIQUE,100k
1012,48,13,297765.099197248,3,UNIQUE,100k
1013,49,13,302144.4330531736,3,UNIQUE,100k
1014,50,13,306982.09372809005,3,UNIQUE,100k
1015,51,13,312336.11779935437,3,UNIQUE,100k
1016,52,13,318286.09851375414,3,UNIQUE,100k
1017,53,13,324923.4032159595,3,UNIQUE,100k
1018,54,13,332318.3420313883,3,UNIQUE,100k
1019,55,13,340565.3671474565,3,UNIQUE,100k
1020,56,13,349765.97405830777,3,UNIQUE,100k
1021,57,13,359769.9095864957,3,UNIQUE,100k
1022,58,13,370548.5027539884,3,UNIQUE,100k
1023,59,13,381916.0451037508,3,UNIQUE,100k
1024,60,13,393948.92154790927,3,UNIQUE,100k
1025,20,14,235407.9330865659,3,UNIQUE,100k
1026,21,14,235871.57300292596,3,UNIQUE,100k
1027,22,14,236403.04325408427,3,UNIQUE,100k
1028,23,14,237008.21307801624,3,UNIQUE,100k
1029,24,14,237703.44550933226,3,UNIQUE,100k
1030,25,14,238488.39793371886,3,UNIQUE,100k
1031,26,14,239383.66402379188,3,UNIQUE,100k
1032,27,14,240419.8220449556,3,UNIQUE,100k
1033,28,14,241618.47949043667,3,UNIQUE,100k
1034,29,14,243020.26520522832,3,UNIQUE,100k
1035,30,14,244669.21426032452,3,UNIQUE,100k
1036,31,14,246557.98770528263,3,UNIQUE,100k
1037,32,14,248677.01439097358,3,UNIQUE,100k
1038,33,14,250995.62576102247,3,UNIQUE,100k
1039,34,14,253542.04221721564,3,UNIQUE,100k
1040,35,14,256301.37492551623,3,UNIQUE,100k
